Code,Name,SubBasin,City,State,Responsible,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD
00047002,SALINÓPOLIS,32,SALINÓPOLIS,PARÁ,ANA,-0.6231,-47.3536,1977-12-09,2019-08-31,43,3.5,35,18.6
00047004,PRIMAVERA,32,PRIMAVERA,PARÁ,ANA,-0.9294,-47.0994,1982-02-18,2019-08-31,38,0.0,35,7.9
00047006,SÃO JOÃO DE PIRABAS,32,SÃO JOÃO DE PIRABAS,PARÁ,ANA,-0.7747,-47.1775,1989-08-30,2019-08-31,31,0.4,25,19.4
00047007,MAGALHÃES BARATA,31,MAGALHÃES BARATA,PARÁ,ANA,-0.7944,-47.5997,1995-11-17,2019-08-31,25,1.4,20,20.0
00048006,VIGIA,31,VIGIA,PARÁ,ANA,-0.8681,-48.1103,1982-02-11,2019-07-31,38,0.4,32,15.8
00049010,CHAVES,19,CHAVES,PARÁ,ANA,-0.1656,-49.9786,1999-09-02,2019-09-30,21,0.9,16,23.8
00051005,BOM JARDIM,19,GURUPÁ,PARÁ,ANA,-0.7947,-51.6239,1997-07-01,2019-09-30,23,0.0,21,8.7
00052003,SÃO PEDRO,19,MAZAGÃO,AMAPÁ,ANA,-0.4567,-52.0775,1997-05-20,2019-04-30,23,0.4,18,21.7
00061000,SANTA MARIA DO BOIAÇU,14,RORAINÓPOLIS,RORAIMA,ANA,-0.5067,-61.7858,1972-06-10,2019-08-31,48,0.9,42,12.5
00061001,TERRA PRETA,14,CARACARAÍ,RORAIMA,ANA,-0.8731,-61.9317,1989-04-25,2019-08-31,31,0.4,24,22.6
00063001,SAMAUMA,14,BARCELOS,AMAZONAS,ANA,-0.3672,-62.7753,1997-09-25,2016-04-30,20,0.9,16,20.0
00065001,TAPURUQUARA,14,SANTA IZABEL DO RIO,AMAZONAS,ANA,-0.4203,-65.0153,1982-08-05,2019-09-30,38,5.0,31,18.4
00067002,TUMBIRA,14,SÃO GABRIEL DA CACH,AMAZONAS,ANA,-0.3444,-67.5358,1999-12-26,2019-09-30,21,0.4,19,9.5
00145006,CÂNDIDO MENDES,32,CÂNDIDO MENDES,MARANHÃO,ANA,-1.4558,-45.7281,1986-06-17,2019-09-30,34,0.0,32,5.9
00146008,ALTO BONITO,32,VISEU,PARÁ,ANA,-1.8175,-46.3439,1976-01-23,2019-09-30,44,2.3,38,13.6
00146009,VISEU,32,VISEU,PARÁ,ANA,-1.2314,-46.1878,1980-08-29,2019-07-31,40,0.6,35,12.5
00147002,CAPANEMA,32,CAPANEMA,PARÁ,ANA,-1.2036,-47.1781,1966-03-18,2019-08-31,54,0.5,46,14.8
00147007,CASTANHAL,32,CASTANHAL,PARÁ,ANA,-1.2975,-47.9394,1972-07-01,2019-07-31,48,3.3,36,25.0
00147010,IGARAPÉ-AÇU,32,IGARAPÉ-AÇU,PARÁ,ANA,-1.1325,-47.6283,1980-08-31,2019-08-31,40,1.6,34,15.0
00147011,COLÔNIA SANTO ANTÔNIO,31,IRITUIA,PARÁ,ANA,-1.655,-47.4914,1982-06-11,2019-05-31,38,0.5,35,7.9
00147016,OUREM,31,OURÉM,PARÁ,ANA,-1.5517,-47.1172,1988-01-01,2019-08-31,32,2.7,26,18.8
00147017,TERRA ALTA,32,TERRA ALTA,PARÁ,ANA,-1.0386,-47.9133,1991-01-01,2019-07-31,29,0.7,27,6.9
00147019,NOVA TIMBOTEUA,32,NOVA TIMBOTEUA,PARÁ,ANA,-1.21111,-47.3864,1995-11-23,2019-08-31,25,0.5,22,12.0
00148002,BELÉM,31,BELÉM,PARÁ,INMET,-1.435,-48.4378,1949-04-01,2019-06-30,71,3.6,59,16.9
00148009,ACARÁ,31,ACARÁ,PARÁ,ANA,-1.9611,-48.2064,1980-08-17,2019-04-30,40,1.2,31,22.5
00148010,ABAETETUBA,31,ABAETETUBA,PARÁ,ANA,-1.7503,-48.8669,1980-10-18,2019-08-31,40,0.7,30,25.0
00148012,MOSQUEIRO,31,BELÉM,PARÁ,ANA,-1.0942,-48.3986,1982-04-23,2019-07-31,38,1.4,30,21.1
00148017,BUJARU,31,BUJARU,PARÁ,ANA,-1.5211,-48.0461,1994-11-25,2019-06-30,26,0.0,24,7.7
00151000,JARILÂNDIA,19,ALENQUER,PARÁ,ANA,-1.1233,-51.9964,1980-08-19,2019-09-30,40,0.7,31,22.5
00151001,ACAMPAMENTO IBDF,19,PORTEL,PARÁ,ANA,-1.7922,-51.4344,1980-06-20,2019-09-30,40,1.3,35,12.5
00153000,PRAINHA,18,PRAINHA,PARÁ,ANA,-1.8011,-53.48,1980-10-18,2019-04-30,40,0.8,33,17.5
00154001,BOCA DO INFERNO,17,ALENQUER,PARÁ,ANA,-1.5,-54.8714,1975-06-09,2019-08-31,45,1.7,38,15.6
00155002,VILA CURUA,17,ALENQUER,PARÁ,ANA,-1.88806,-55.1156,1994-05-02,2019-04-30,26,0.7,21,19.2
00158003,SÃO JOSÉ,16,URUCARÁ,AMAZONAS,ANA,-1.9328,-58.2558,2000-01-01,2019-08-31,20,1.7,15,25.0
00161002,MOURA,14,BARCELOS,AMAZONAS,ANA,-1.4589,-61.6331,1979-01-21,2019-08-31,41,1.3,35,14.6
00162000,CARVOEIRO,14,BARCELOS,AMAZONAS,ANA,-1.3944,-61.9792,1977-12-24,2019-08-31,43,0.8,37,14.0
00162002,UMANAPANA,14,BARCELOS,AMAZONAS,ANA,-1.8872,-62.4367,1982-01-01,2019-08-31,38,4.7,31,18.4
00166000,ACANAUI,12,JAPURÁ,AMAZONAS,ANA,-1.8211,-66.6,1973-07-09,2019-10-31,47,0.3,42,10.6
00239001,ITAREMA,35,ITAREMA,CEARÁ,FUNCEME-CE,-2.9167,-39.9167,1988-02-01,2020-02-29,33,1.3,29,12.1
00240002,CAMOCIM,35,CAMOCIM,CEARÁ,FUNCEME-CE,-2.9167,-40.8333,1974-01-01,2020-02-29,47,1.6,45,4.3
00240007,ACARAÚ,35,ACARAÚ,CEARÁ,FUNCEME-CE,-2.8833,-40.1167,1974-01-01,2020-02-29,47,0.0,46,2.1
00240009,ARANAÚ,35,ACARAÚ,CEARÁ,FUNCEME-CE,-2.8167,-40.2167,1974-03-01,2020-02-29,47,3.5,42,10.6
00240012,CRUZ,35,CRUZ,CEARÁ,FUNCEME-CE,-2.9333,-40.1833,1988-02-01,2020-02-29,33,1.3,30,9.1
00242002,BARRO DURO,33,TUTÓIA,MARANHÃO,ANA,-2.9022,-42.3131,1984-04-14,2019-10-31,36,0.3,33,8.3
00244011,GUIMARÃES,32,GUIMARÃES,MARANHÃO,ANA,-2.1294,-44.6069,1986-09-03,2019-09-30,34,1.5,26,23.5
00245001,ALTO TURI,32,MONÇÃO,MARANHÃO,ANA,-2.9539,-45.6647,1972-02-01,2019-09-30,48,1.0,43,10.4
00245003,MARACACUME,32,CÂNDIDO MENDES,MARANHÃO,ANA,-2.0522,-45.9583,1971-12-01,2019-09-30,49,0.1,40,18.4
00245007,BR-316 / RIO PARUÁ,32,TURIAÇU,MARANHÃO,ANA,-2.5047,-45.7842,1981-09-23,2019-09-30,39,5.8,32,17.9
00245009,PIMENTA,32,PINHEIRO,MARANHÃO,ANA,-2.5903,-45.3653,1984-10-01,2019-09-30,36,2.1,28,22.2
00245011,SANTA HELENA,32,SANTA HELENA,MARANHÃO,ANA,-2.2739,-45.2711,1986-03-20,2019-09-30,34,4.2,27,20.6
00248003,TOMÉ-AÇU,31,TOMÉ-AÇU,PARÁ,ANA,-2.4208,-48.1489,1984-04-22,2019-04-30,36,0.7,32,11.1
00248006,PA-256 / RIO ACARA-MIRIM,31,TOMÉ-AÇU,PARÁ,ANA,-2.7822,-48.3522,1990-03-01,2019-04-30,30,0.4,25,16.7
00249002,VILA ELIM,31,MOJU,PARÁ,ANA,-2.8044,-49.3778,1980-10-24,2019-06-30,40,0.9,34,15.0
00249004,VILA DO CARMO,29,MOCAJUBA,PARÁ,ANA,-2.4497,-49.4383,1994-12-17,2019-06-30,26,1.7,21,19.2
00250000,CIPOAL,19,PORTEL,PARÁ,ANA,-2.785,-50.4536,1977-11-25,2019-10-31,43,0.3,38,11.6
00250002,IRAPURU,19,PORTEL,PARÁ,ANA,-2.4533,-50.9228,1986-01-23,2019-10-31,34,0.2,31,8.8
00251000,MARACACUERA FLORESTAL,19,PORTEL,PARÁ,ANA,-2.245,-51.1794,1977-11-23,2019-10-31,43,0.8,34,20.9
00255001,CACHOEIRA DO ARUÃ,17,SANTARÉM,PARÁ,ANA,-2.6508,-55.7206,1997-07-03,2019-04-30,23,0.4,20,13.0
00259004,RIO PRETO DA EVA,15,RIO PRETO DA EVA,AMAZONAS,ANA,-2.7003,-59.6997,1994-02-17,2019-07-31,26,0.3,23,11.5
00260006,NOVO AIRÃO,14,NOVO AIRÃO,AMAZONAS,ANA,-2.62,-60.9478,1982-05-15,2019-08-31,38,0.6,33,13.2
00267001,ESPÍRITO SANTO,12,FONTE BOA,AMAZONAS,ANA,-2.75,-67.5667,1992-06-14,2019-11-30,28,0.2,21,25.0
00269001,IPIRANGA NOVO,11,SANTO ANTÔNIO DO IÇ,AMAZONAS,ANA,-2.9297,-69.6931,1996-05-01,2019-11-30,24,0.9,18,25.0
00338001,PICI,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.75,-38.5833,1919-04-01,2020-02-29,102,1.6,93,8.8
00338008,SÃO GONÇALO DO AMARANTE,35,SÃO GONÇALO DO AMAR,CEARÁ,FUNCEME-CE,-3.67,-38.98,1927-05-01,2020-02-29,94,5.1,86,8.5
00338009,CAUCAIA,35,CAUCAIA,CEARÁ,FUNCEME-CE,-3.75,-38.6833,1912-01-01,2020-02-29,109,1.5,100,8.3
00338014,UMARITUBA NOVA,35,SÃO GONÇALO DO AMAR,CEARÁ,ANA,-3.67,-38.9817,1962-03-01,2019-12-31,58,9.4,45,22.4
00338016,MARANGUAPE,35,MARANGUAPE,CEARÁ,FUNCEME-CE,-3.9,-38.6667,1910-10-01,2020-02-29,111,2.6,101,9.0
00338034,EUSÉBIO,35,EUSÉBIO,CEARÁ,FUNCEME-CE,-3.9,-38.5,1990-01-01,2020-02-29,31,0.3,27,12.9
00338038,FUND.MA.NILVA(ÁGUA FRIA),35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.7833,-38.4667,1998-06-01,2020-02-29,23,0.2,20,13.0
00338040,ITAITINGA,35,ITAITINGA,CEARÁ,FUNCEME-CE,-3.95,-38.5167,1988-01-26,2020-02-29,33,6.3,27,18.2
00339000,AMONTADA,35,AMONTADA,CEARÁ,ANA,-3.3633,-39.8294,1978-01-01,2019-12-31,42,5.0,33,21.4
00339004,PENTECOSTE,35,PENTECOSTE,CEARÁ,FUNCEME-CE,-3.7833,-39.2667,1952-01-01,2020-02-29,69,4.6,62,10.1
00339023,MIRAIMA,35,MIRAIMA,CEARÁ,FUNCEME-CE,-3.5667,-39.9667,1921-11-01,2020-02-29,100,9.5,85,15.0
00339028,SÃO LUÍS DO CURU,35,SÃO LUÍS DO CURU,CEARÁ,ANA,-3.6739,-39.2417,1912-01-01,2019-12-31,108,7.3,89,17.6
00339030,TRAIRI,35,TRAIRI,CEARÁ,FUNCEME-CE,-3.2833,-39.25,1962-01-01,2020-02-29,59,1.6,51,13.6
00339036,PARACURU,35,PARACURU,CEARÁ,FUNCEME-CE,-3.4167,-39.0333,1977-01-01,2020-02-29,44,0.2,42,4.5
00339037,ITAPAJE,35,ITAPAJÉ,CEARÁ,FUNCEME-CE,-3.68,-39.58,1972-02-01,2020-02-29,49,2.2,46,6.1
00339045,FAZENDA SÃO JOÃO,35,APUIARES,CEARÁ,ANA,-3.9453,-39.4111,1992-08-21,2019-12-31,28,0.0,25,10.7
00339051,APUIARES,35,APUIARES,CEARÁ,FUNCEME-CE,-3.95,-39.4333,1981-12-01,2020-02-29,40,0.1,37,7.5
00339053,IRAUCUBA,35,IRAUÇUBA,CEARÁ,FUNCEME-CE,-3.7333,-39.75,1981-01-01,2020-02-29,40,1.2,37,7.5
00339070,TEJUÇUOCA,36,TEJUÇUOCA,CEARÁ,FUNCEME-CE,-3.9833,-39.5833,1988-01-01,2020-02-29,33,3.5,26,21.2
00339074,UMIRIM,35,UMIRIM,CEARÁ,FUNCEME-CE,-3.6667,-39.35,1989-01-01,2020-02-29,32,0.0,31,3.1
00339075,TURURU,35,TURURU,CEARÁ,FUNCEME-CE,-3.6,-39.45,1980-01-01,2019-04-30,40,8.8,32,20.0
00339078,SÃO LUÍS DO CURU,35,SÃO LUÍS DO CURU,CEARÁ,FUNCEME-CE,-3.6667,-39.2667,1974-01-01,2020-02-29,47,0.4,44,6.4
00339084,ITAPIPOCA,35,ITAPIPOCA,CEARÁ,FUNCEME-CE,-3.5,-39.5667,1974-01-01,2020-02-29,47,0.7,45,4.3
00340008,MARTINOPOLE,35,MARTINÓPOLE,CEARÁ,FUNCEME-CE,-3.2333,-40.6833,1962-01-01,2020-02-29,59,0.2,56,5.1
00340014,CARIRE,35,CARIRE,CEARÁ,FUNCEME-CE,-3.95,-40.4667,1913-09-01,2020-02-29,108,0.6,98,9.3
00340015,FRECHEIRINHA,35,FRECHEIRINHA,CEARÁ,FUNCEME-CE,-3.7667,-40.8167,1934-02-01,2020-02-29,87,5.1,71,18.4
00340017,GRANJA,35,GRANJA,CEARÁ,FUNCEME-CE,-3.1333,-40.8333,1974-01-01,2020-02-29,47,0.3,44,6.4
00340018,IBIAPINA,34,IBIAPINA,CEARÁ,FUNCEME-CE,-3.9167,-40.8833,1912-01-01,2020-02-29,109,2.6,100,8.3
00340020,MARCO,35,MARCO,CEARÁ,FUNCEME-CE,-3.15,-40.15,1962-01-01,2020-02-29,59,0.7,55,6.8
00340023,MUCAMBO,35,MUCAMBO,CEARÁ,FUNCEME-CE,-3.9,-40.7667,1933-04-01,2020-02-29,88,2.6,77,12.5
00340030,TIANGUÁ,34,TIANGUÁ,CEARÁ,FUNCEME-CE,-3.7333,-40.9833,1912-01-01,2020-02-29,109,2.2,103,5.5
00340031,UBAJARA,34,UBAJARA,CEARÁ,FUNCEME-CE,-3.85,-40.9167,1912-01-01,2020-02-29,109,1.1,104,4.6
00340039,URUOCA,35,URUOCA,CEARÁ,FUNCEME-CE,-3.3167,-40.5667,1941-01-01,2020-02-29,80,5.4,72,10.0
00340045,SOBRAL,35,SOBRAL,CEARÁ,FUNCEME-CE,-3.7,-40.35,1912-01-01,2019-07-31,108,8.0,90,16.7
00340064,SOBRAL,35,SOBRAL,CEARÁ,ANA,-3.6967,-40.34,1992-08-21,2019-12-31,28,0.3,26,7.1
00340066,ALCANTARAS,35,ALCANTARAS,CEARÁ,FUNCEME-CE,-3.5833,-40.55,1981-01-01,2020-02-29,40,5.7,32,20.0
00340067,BELA CRUZ,35,BELA CRUZ,CEARÁ,FUNCEME-CE,-3.0575,-40.1683,1980-07-01,2020-02-29,41,0.5,37,9.8
00340075,PESSOA ANTA,35,GRANJA,CEARÁ,FUNCEME-CE,-3.35,-40.9833,1998-06-01,2020-02-29,23,0.1,20,13.0
00340080,MORRINHOS,35,MORRINHOS,CEARÁ,FUNCEME-CE,-3.2333,-40.1167,1984-01-01,2020-02-29,37,0.2,34,8.1
00340098,RAFAEL ARRUDA,35,SOBRAL,CEARÁ,FUNCEME-CE,-3.8333,-40.6667,1998-01-01,2020-02-29,23,3.4,19,17.4
00340102,COREAU,35,COREAÚ,CEARÁ,FUNCEME-CE,-3.5667,-40.65,1976-01-01,2020-02-29,45,0.0,43,4.4
00340107,GROAIRAS,35,GROAIRAS,CEARÁ,FUNCEME-CE,-3.9167,-40.3833,1981-01-01,2020-02-29,40,4.0,33,17.5
00340108,MORAUJO,35,MORAÚJO,CEARÁ,FUNCEME-CE,-3.4667,-40.6833,1981-01-01,2020-02-29,40,8.0,32,20.0
00340109,PACUJÁ,37,PACUJÁ,CEARÁ,FUNCEME-CE,-3.9833,-40.7,1981-01-01,2020-02-29,40,0.2,38,5.0
00340113,MERUOCA,35,MERUOCA,CEARÁ,FUNCEME-CE,-3.55,-40.45,1979-01-01,2020-02-29,42,0.7,37,11.9
00341018,VIÇOSA DO CEARÁ,35,VIÇOSA DO CEARÁ,CEARÁ,FUNCEME-CE,-3.5642,-41.0942,1974-01-01,2020-02-29,47,0.4,45,4.3
00341027,TINGUIS,34,PIRACURUCA,PIAUÍ,ANA,-3.7233,-41.9756,1983-11-01,2019-11-30,37,0.4,34,8.1
00341037,SÍTIO VAMBIRA,35,VIÇOSA DO CEARÁ,CEARÁ,FUNCEME-CE,-3.6333,-41.15,1998-06-01,2020-02-29,23,0.0,20,13.0
00342002,ESPERANTINA,34,ESPERANTINA,PIAUÍ,ANA,-3.9033,-42.2294,1962-10-01,2019-10-31,58,2.0,51,12.1
00342007,LUZILÂNDIA,34,LUZILÂNDIA,PIAUÍ,ANA,-3.4622,-42.3733,1983-11-25,2019-11-30,37,0.2,35,5.4
00342009,BARRA DA ONÇA,34,SANTA QUITÉRIA DO M,MARANHÃO,ANA,-3.3647,-42.7239,1984-04-13,2019-10-31,36,0.2,34,5.6
00343001,IGUARÁ,33,VARGEM GRANDE,MARANHÃO,ANA,-3.5536,-43.8736,1971-12-12,2019-10-31,49,1.1,41,16.3
00343003,NINA RODRIGUES,33,NINA RODRIGUES,MARANHÃO,ANA,-3.4594,-43.8989,1968-06-01,2019-11-30,52,2.3,44,15.4
00343009,MATA ROMA,33,MATA ROMA,MARANHÃO,ANA,-3.6258,-43.1122,1984-04-13,2019-11-30,36,0.8,27,25.0
00343010,BREJO DO MEIO,33,CHAPADINHA,MARANHÃO,ANA,-3.94,-43.5206,1984-08-23,2019-08-31,36,2.2,30,16.7
00343011,GONÇALO,33,URBANO SANTOS,MARANHÃO,ANA,-3.0439,-43.2367,1984-08-23,2019-11-30,36,0.2,34,5.6
00344004,CANTANHEDE,33,CANTANHEDE,MARANHÃO,ANA,-3.6325,-44.3764,1968-06-01,2019-10-31,52,0.3,49,5.8
00344007,PIRITORÓ II,33,PIRAPEMAS,MARANHÃO,ANA,-3.7097,-44.2933,1972-02-01,2019-11-30,48,1.4,44,8.3
00344008,PEDRAS,33,PIRAPEMAS,MARANHÃO,ANA,-3.9436,-44.0175,1979-07-16,2019-09-30,41,1.1,36,12.2
00344010,PRESIDENTE JUSCELINO,33,PRESIDENTE JUSCELIN,MARANHÃO,ANA,-2.9278,-44.0792,1983-01-18,2019-11-30,37,0.5,34,8.1
00344011,SÃO MATEUS DO MARANHÃO,33,SÃO MATEUS DO MARAN,MARANHÃO,ANA,-4.0078,-44.4661,1983-01-16,2019-10-31,37,1.5,28,24.3
00344012,MIRANDA,33,MIRANDA DO NORTE,MARANHÃO,ANA,-3.5497,-44.5833,1984-04-16,2019-11-30,36,0.5,32,11.1
00344013,LAGO AÇÚ,33,VITÓRIA DO MEARIM,MARANHÃO,ANA,-3.8464,-44.8908,1984-08-29,2019-11-30,36,0.8,31,13.9
00345000,ARATOÍ GRANDE,33,BELA VISTA DO MARAN,MARANHÃO,ANA,-3.765,-45.2203,1970-02-01,2019-11-30,50,1.7,45,10.0
00345006,PINDARÉ-MIRIM,33,PINDARÉ-MIRIM,MARANHÃO,ANA,-3.6583,-45.4431,1972-02-01,2019-11-30,48,0.3,44,8.3
00345012,BOA VISTA DO PINDARÉ,33,CAJARI,MARANHÃO,ANA,-3.4028,-45.0106,1983-01-21,2019-11-30,37,0.5,34,8.1
00345013,NEWTON BELO,33,MONÇÃO,MARANHÃO,ANA,-3.4244,-45.6694,1984-04-17,2019-11-30,36,0.1,31,13.9
00346002,TUCUMÃ,33,BOM JARDIM,MARANHÃO,ANA,-4.2208,-46.1653,1984-04-20,2019-11-30,36,3.9,27,25.0
00348002,TAILÂNDIA,31,TAILÂNDIA,PARÁ,ANA,-2.9503,-48.9669,1994-08-07,2019-08-31,26,0.4,20,23.1
00349002,GOIANÉSIA,31,TUCURUÍ,PARÁ,ANA,-3.8336,-49.0858,1985-03-30,2019-08-31,35,0.9,27,22.9
00349003,JOANA PERES,29,BAIÃO,PARÁ,ANA,-3.0158,-49.7967,1994-07-25,2019-06-30,26,0.7,21,19.2
00360000,MANAUS,14,MANAUS,AMAZONAS,INMET,-3.1167,-59.95,1961-01-01,2019-06-30,59,1.6,49,16.9
00361000,BERURI,13,MANACAPURU,AMAZONAS,ANA,-3.8978,-61.3747,1980-07-04,2019-09-30,40,0.9,33,17.5
00437006,JAGUARUANA,36,JAGUARUANA,CEARÁ,FUNCEME-CE,-4.8333,-37.7833,1912-01-01,2020-02-29,109,0.1,106,2.8
00437010,RUSSAS,36,RUSSAS,CEARÁ,FUNCEME-CE,-4.9333,-37.9667,1962-01-01,2020-02-29,59,0.2,56,5.1
00437019,FORTIM,35,FORTIM,CEARÁ,FUNCEME-CE,-4.45,-37.7833,1988-01-01,2020-02-29,33,3.4,30,9.1
00437022,ICAPUI,36,ICAPUÍ,CEARÁ,FUNCEME-CE,-4.7,-37.3667,1986-03-01,2020-02-29,35,6.6,28,20.0
00437023,RETIRO GRANDE,36,ICAPUÍ,CEARÁ,FUNCEME-CE,-4.7,-37.5167,2000-01-01,2020-02-29,21,6.6,16,23.8
00438010,BATURITÉ,35,BATURITÉ,CEARÁ,FUNCEME-CE,-4.3333,-38.8667,1912-01-01,2020-02-29,109,7.5,98,10.1
00438022,CRISTAIS,35,CASCAVEL,CEARÁ,ANA,-4.4975,-38.3606,1932-01-01,2019-12-31,88,2.6,80,9.1
00438051,ACARAPÉ,35,ACARAPÉ,CEARÁ,FUNCEME-CE,-4.2167,-38.7,1912-01-01,2020-02-29,109,3.0,97,11.0
00438053,CAPISTRANO,35,CAPISTRANO,CEARÁ,FUNCEME-CE,-4.4667,-38.9,1974-01-01,2020-02-29,47,0.0,46,2.1
00438064,BARREIRA,35,BARREIRA,CEARÁ,FUNCEME-CE,-4.2833,-38.6333,1988-01-01,2020-02-29,33,4.4,26,21.2
00438067,BEBERIBE,35,BEBERIBE,CEARÁ,FUNCEME-CE,-4.2167,-38.1167,1982-01-01,2020-02-29,39,0.0,38,2.6
00438069,HORIZONTE,35,HORIZONTE,CEARÁ,FUNCEME-CE,-4.1,-38.4833,1988-02-01,2020-02-29,33,4.5,27,18.2
00438071,IBARETAMA,35,IBARETAMA,CEARÁ,FUNCEME-CE,-4.8167,-38.8167,1990-01-01,2020-02-29,31,1.2,27,12.9
00438072,IBICUITINGA,35,IBICUITINGA,CEARÁ,FUNCEME-CE,-4.9667,-38.6333,1988-01-01,2020-02-29,33,0.1,31,6.1
00438084,OCARA,35,OCARA,CEARÁ,FUNCEME-CE,-4.4833,-38.6,1988-01-01,2020-02-29,33,1.3,27,18.2
00438089,PINDORETAMA,35,PINDORETAMA,CEARÁ,FUNCEME-CE,-4.05,-38.3333,1988-02-01,2020-02-29,33,3.7,29,12.1
00438095,REDENÇÃO,35,REDENÇÃO,CEARÁ,FUNCEME-CE,-4.22,-38.73,1978-01-01,2020-02-29,43,7.7,36,16.3
00438100,GUARAMIRANGA,35,GUARAMIRANGA,CEARÁ,FUNCEME-CE,-4.2667,-38.9333,1974-01-01,2019-12-31,46,0.6,42,8.7
00438101,PACAJUS,35,PACAJUS,CEARÁ,FUNCEME-CE,-4.1833,-38.4667,1974-01-01,2020-02-29,47,0.2,45,4.3
00438103,CHOROZINHO,35,CHOROZINHO,CEARÁ,FUNCEME-CE,-4.3,-38.5,1988-01-01,2020-02-29,33,1.6,28,15.2
00438110,CASCAVEL,35,CASCAVEL,CEARÁ,FUNCEME-CE,-4.1333,-38.2333,1977-01-01,2020-02-29,44,4.5,40,9.1
00438111,GUAIUBA,35,GUAIUBA,CEARÁ,FUNCEME-CE,-4.03,-38.63,1974-01-01,2020-02-29,47,1.6,44,6.4
00438114,PALMÁCIA,35,PALMÁCIA,CEARÁ,FUNCEME-CE,-4.15,-38.8333,1979-01-01,2020-02-29,42,0.9,38,9.5
00439003,PARAMOTI,35,PARAMOTI,CEARÁ,FUNCEME-CE,-4.0833,-39.25,1935-02-01,2020-02-29,86,2.3,78,9.3
00439008,MULUNGU,35,MULUNGU,CEARÁ,FUNCEME-CE,-4.3,-38.9833,1916-05-01,2020-02-29,105,8.0,87,17.1
00439018,ARATUBA,35,ARATUBA,CEARÁ,FUNCEME-CE,-4.4167,-39.05,1935-01-01,2020-02-29,86,0.3,82,4.7
00439031,GENERAL SAMPAIO,35,GENERAL SAMPAIO,CEARÁ,FUNCEME-CE,-4.05,-39.45,1977-09-01,2020-02-29,44,8.1,35,20.5
00439054,CHORO,35,CHORO,CEARÁ,FUNCEME-CE,-4.85,-39.2667,1990-01-01,2020-02-29,31,0.7,26,16.1
00439063,MADALENA,36,MADALENA,CEARÁ,FUNCEME-CE,-4.85,-39.5667,1988-01-01,2020-02-29,33,2.4,28,15.2
00440000,RERIUTABA,35,RERIUTABA,CEARÁ,FUNCEME-CE,-4.15,-40.5833,1913-01-01,2020-02-29,108,1.6,103,4.6
00440004,CARNAUBAL,34,CARNAUBAL,CEARÁ,FUNCEME-CE,-4.1667,-40.95,1962-01-01,2020-02-29,59,2.6,51,13.6
00440005,CROATÁ,34,CROATÁ,CEARÁ,ANA,-4.4164,-40.9042,1962-01-01,2019-12-31,58,1.9,56,3.4
00440007,TAMBORIL,35,TAMBORIL,CEARÁ,FUNCEME-CE,-4.8333,-40.3333,1911-01-01,2020-02-29,110,0.8,105,4.5
00440009,CATUNDA,35,CATUNDA,CEARÁ,FUNCEME-CE,-4.6667,-40.2,1962-01-01,2020-02-29,59,0.6,55,6.8
00440014,IPUEIRAS,35,IPUEIRAS,CEARÁ,FUNCEME-CE,-4.5333,-40.7167,1911-01-01,2020-02-29,110,6.5,97,11.8
00440017,NOVA RUSSAS,35,NOVA RUSSAS,CEARÁ,FUNCEME-CE,-4.7167,-40.5667,1919-07-01,2020-02-29,102,1.2,97,4.9
00440022,GRAÇA,35,GRAÇA,CEARÁ,FUNCEME-CE,-4.05,-40.75,1933-01-01,2020-02-29,88,2.5,73,17.0
00440023,GUARACIABA DO NORTE,35,GUARACIABA DO NORTE,CEARÁ,FUNCEME-CE,-4.1833,-40.75,1912-01-01,2020-02-29,109,0.6,105,3.7
00440029,MONSENHOR TABOSA,35,MONSENHOR TABOSA,CEARÁ,FUNCEME-CE,-4.8,-40.0667,1974-01-01,2020-02-29,47,0.0,45,4.3
00440030,SÃO BENEDITO,35,SÃO BENEDITO,CEARÁ,FUNCEME-CE,-4.05,-40.8667,1974-01-01,2020-02-29,47,0.2,45,4.3
00440034,HIDROLÂNDIA,35,HIDROLÂNDIA,CEARÁ,FUNCEME-CE,-4.4167,-40.4,1979-01-01,2020-02-29,42,0.1,40,4.8
00440042,FAZENDA CAJAZEIRAS,35,HIDROLÂNDIA,CEARÁ,ANA,-4.3678,-40.5356,1992-08-27,2019-12-31,28,0.0,26,7.1
00440043,FAZENDA PARANÁ,35,SANTA QUITÉRIA,CEARÁ,ANA,-4.0969,-40.1264,1992-08-27,2019-12-31,28,0.0,26,7.1
00440044,ARARENDA,35,ARARENDA,CEARÁ,FUNCEME-CE,-4.7333,-40.8333,1990-01-01,2020-02-29,31,0.6,27,12.9
00440055,IPAPORANGA,34,IPAPORANGA,CEARÁ,FUNCEME-CE,-4.8833,-40.75,1989-01-01,2020-02-29,32,0.3,27,15.6
00440057,MATRIZ,35,IPUEIRAS,CEARÁ,FUNCEME-CE,-4.5667,-40.8167,1998-06-01,2020-02-29,23,0.0,19,17.4
00440069,VARJOTA,35,VARJOTA,CEARÁ,FUNCEME-CE,-4.1833,-40.4833,1988-01-01,2016-02-15,29,9.5,25,13.8
00440071,PIRES FERREIRA,35,PIRES FERREIRA,CEARÁ,FUNCEME-CE,-4.25,-40.65,1989-01-01,2020-02-29,32,0.1,29,9.4
